PRESENT_SN,LCLAS_CL,MLSFC_CL,SCLAS_CL,ATRB_SE,WTNNC_SN,NTFC_SN,DGM_NM,DGM_AR,DGM_LT,SIGNGU_SE,DRAWING_NO,CREATE_DAT,SHAPE_AREA,SHAPE_LEN,EMD_CD,COL_ADM_SE,EMD_NM,SGG_OID
11000UQ181PS201912151624,UQ6500,,,UQ6500,11000AGZ199512050678,11000NTC199512055638,등촌택지개발지구,751495.63129593,4851.83968082,"11000",,2019/12/15,751495.63129599998,4851.83968082000,"11500102","11500",등촌동,67
11500UQ181PS202506250002,UQ1800,UQ1810,UQ1812,UQ1812,11500AGZ202505160001,11500NTC202505160003,등촌2동 모아타운 제1-3구역 가로주택정비사업,19520.22688152,612.33298603,"11500",,2025/06/25,19520.22696800000,612.33298603100,"11500102","11500",등촌동,67
11000UQ181PS201912151620,UQ6500,,,UQ6500,11000AGZ199606250732,11000NTC199606256139,가양택지개발지구,988715.42889201,7719.14738400,"11000",,2019/12/15,988715.42889200000,7719.14738401000,"11500102","11500",등촌동,67
11000UQ181PS201912150593,UQ1200,UQ1240,,UQ1240,11000AGZ201711160394,11000NTC201709278290,등촌1 주택재건축정비사업,31039.96646804,866.46074715,"11000",,2019/12/15,31039.96646800000,866.46074715500,"11500102","11500",등촌동,67
11500UQ181PS202506250001,UQ1800,UQ1810,UQ1814,UQ1814,11500AGZ202505260001,11500NTC202505260002,등촌649 소규모재개발사업,1608.05642647,179.52551093,"11500",,2025/06/25,1608.05533800000,179.52558842000,"11500102","11500",등촌동,67
11500UQ181PS202404010001,UQ6300,,,UQ6300,11500AGZ202306270001,11500NTC202403260001,등촌역주변공공지원민간임대주택 공급촉진지구,9807.76189850,421.26313889,"11500",,2024/04/01,9807.76189850000,421.26313888200,"11500102","11500",등촌동,67
11000UQ181PS201912150011,UQ1100,,,UQ1100,11000AGZ201310176953,11000NTC201307306899,마곡도시개발구역(2지구),1902529.84800464,9138.65716618,"11000",,2019/12/15,1902529.84800000000,9138.65716618000,"11500102","11500",등촌동,67
11000UQ181PS201912151620,UQ6500,,,UQ6500,11000AGZ199606250732,11000NTC199606256139,가양택지개발지구,988715.42889201,7719.14738400,"11000",,2019/12/15,988715.42889200000,7719.14738401000,"11500102","11500",등촌동,67
11000UQ181PS201912150593,UQ1200,UQ1240,,UQ1240,11000AGZ201711160394,11000NTC201709278290,등촌1 주택재건축정비사업,31039.96646804,866.46074715,"11000",,2019/12/15,31039.96646800000,866.46074715500,"11500102","11500",등촌동,67
11000UQ181PS201912151809,UQ1900,,,UQ1900,11000AGZ199006304950,11000NTC199006307124,김포토지구획정리사업,4696933.14871251,23010.86733939,"11000",,2019/12/15,4696933.14871000033,23010.86733940000,"11500102","11500",등촌동,67
11000UQ181PS201912151811,UQ1900,,,UQ1900,11000AGZ198612304918,11000NTC198612301000,경인토지구획정리사업,7137766.67513618,21572.46754148,"11000",,2019/12/15,7137766.67513999995,21572.46754150000,"11500102","11500",등촌동,67
11000UQ181PS202401190001,UQ1100,,,UQ1100,11000AGZ202209080002,11500NTC202309150001,마곡 도시개발사업,3667993.24650198,11968.26289898,"11000",,2024/01/19,3667993.24989000009,11968.26291620000,"11500102","11500",등촌동,67
11000UQ181PS201912151624,UQ6500,,,UQ6500,11000AGZ199512050678,11000NTC199512055638,등촌택지개발지구,751495.63129593,4851.83968082,"11000",,2019/12/15,751495.63129599998,4851.83968082000,"11500104","11500",가양동,66
11000UQ181PS201912151624,UQ6500,,,UQ6500,11000AGZ199512050678,11000NTC199512055638,등촌택지개발지구,751495.63129593,4851.83968082,"11000",,2019/12/15,751495.63129599998,4851.83968082000,"11500104","11500",가양동,66
11000UQ181PS201912151620,UQ6500,,,UQ6500,11000AGZ199606250732,11000NTC199606256139,가양택지개발지구,988715.42889201,7719.14738400,"11000",,2019/12/15,988715.42889200000,7719.14738401000,"11500104","11500",가양동,66
11000UQ181PS201912150011,UQ1100,,,UQ1100,11000AGZ201310176953,11000NTC201307306899,마곡도시개발구역(2지구),1902529.84800464,9138.65716618,"11000",,2019/12/15,1902529.84800000000,9138.65716618000,"11500104","11500",가양동,66
11000UQ181PS201912151620,UQ6500,,,UQ6500,11000AGZ199606250732,11000NTC199606256139,가양택지개발지구,988715.42889201,7719.14738400,"11000",,2019/12/15,988715.42889200000,7719.14738401000,"11500104","11500",가양동,66
11000UQ181PS201912150010,UQ1100,,,UQ1100,11000AGZ201310176954,11000NTC201307306899,마곡도시개발구역(3지구),696922.38533949,5188.52369291,"11000",,2019/12/15,696922.38533900003,5188.52369290000,"11500104","11500",가양동,66
11000UQ181PS201912151809,UQ1900,,,UQ1900,11000AGZ199006304950,11000NTC199006307124,김포토지구획정리사업,4696933.14871251,23010.86733939,"11000",,2019/12/15,4696933.14871000033,23010.86733940000,"11500104","11500",가양동,66
11000UQ181PS202401190001,UQ1100,,,UQ1100,11000AGZ202209080002,11500NTC202309150001,마곡 도시개발사업,3667993.24650198,11968.26289898,"11000",,2024/01/19,3667993.24989000009,11968.26291620000,"11500104","11500",가양동,66
11000UQ181PS201912150012,UQ1100,,,UQ1100,11000AGZ201310176952,11000NTC201307306899,마곡도시개발구역(1지구),1065633.70328380,7961.59214050,"11000",,2019/12/15,1065633.70328000002,7961.59214050000,"11500108","11500",공항동,57
11000UQ181PS202302070003,UQ6300,,,UQ6300,11000AGZ202301300003,11000NTC202301300005,강서구 공항동 50-5일원 역세권청년주택 공급,1686.62166748,195.69532572,"11000",,2023/02/07,1686.62166750000,195.69532572400,"11500108","11500",공항동,57
11500UQ181PS202403290001,UQ1200,UQ1206,,UQ1206,11500AGZ202301200003,11000NTC202401260006,긴등마을 재정비촉진구역,31428.53462099,942.89555534,"11500",,2024/03/29,31428.53549330000,942.89546635900,"11500108","11500",공항동,57
11500UQ181PS202507300001,UQ1800,UQ1810,UQ1812,UQ1812,11500AGZ202411280001,11500NTC202505150001,공항동 55-327일대 소규모주택정비 관리지역,96637.45274692,1377.10770086,"11500",,2025/07/30,96637.45287520000,1377.10770049000,"11500108","11500",공항동,57
11500UQ181PS202308180001,UQ6300,,,UQ6300,11500AGZ202102260002,11000NTC202308030005,강서구 공항동 청년안심주택 공급촉진지구,1705.82995299,192.17573225,"11500",,2023/08/18,1705.82995300000,192.17573225600,"11500108","11500",공항동,57
11000UQ181PS201912151485,UQ1200,UQ1240,,UQ1240,11000AGZ201806200498,11000NTC201804199283,방화6구역,31700.39453437,898.36686650,"11000",,2019/12/15,31700.39453440000,898.36686649900,"11500108","11500",공항동,57
11000UQ181PS201912151846,UQ5900,,,UQ5900,11000AGZ200905290692,11000NTC200812302588,마곡지구,792299.01985380,9835.65580389,"11000",,2019/12/15,792299.01985299995,9835.65580389000,"11500108","11500",공항동,57
11500UQ181PS202209150001,UQ5100,UQ5110,,UQ5110,11500AGZ202207040001,11000NTC202208300001,방화재정비촉진지구,362027.45851801,3760.39574039,"11500",,2022/09/15,362027.49147200002,3760.39540846000,"11500108","11500",공항동,57
11500UQ181PS202302010002,UQ5100,UQ5150,,UQ5150,11500AGZ202301200002,11500NTC202301200001,존치관리구역,14566.26356491,1550.58076952,"11500",,2023/02/01,14566.26406600000,1550.58115418000,"11500108","11500",공항동,57
11000UQ181PS201912151718,UQ5600,,,UQ5600,11000AGZ198701205605,11000NTC198701201248,공항이주단지(서울시장),146110.27829017,1904.74446808,"11000",,2019/12/15,146110.27828999999,1904.74446808000,"11500108","11500",공항동,57
11500UQ181PS202109130002,UQ1200,UQ1206,,UQ1206,11500AGZ202109010002,11500NTC202109010002,방화5재정비촉진구역,99513.89159580,1622.85628885,"11500",,2021/09/13,99513.89272870000,1622.85616353000,"11500108","11500",공항동,57
11500UQ181PS202403290001,UQ1200,UQ1206,,UQ1206,11500AGZ202301200003,11000NTC202401260006,긴등마을 재정비촉진구역,31428.53462099,942.89555534,"11500",,2024/03/29,31428.53549330000,942.89546635900,"11500108","11500",공항동,57
11500UQ181PS202507300001,UQ1800,UQ1810,UQ1812,UQ1812,11500AGZ202411280001,11500NTC202505150001,공항동 55-327일대 소규모주택정비 관리지역,96637.45274692,1377.10770086,"11500",,2025/07/30,96637.45287520000,1377.10770049000,"11500108","11500",공항동,57
11500UQ181PS202308180001,UQ6300,,,UQ6300,11500AGZ202102260002,11000NTC202308030005,강서구 공항동 청년안심주택 공급촉진지구,1705.82995299,192.17573225,"11500",,2023/08/18,1705.82995300000,192.17573225600,"11500108","11500",공항동,57
11000UQ181PS201912151485,UQ1200,UQ1240,,UQ1240,11000AGZ201806200498,11000NTC201804199283,방화6구역,31700.39453437,898.36686650,"11000",,2019/12/15,31700.39453440000,898.36686649900,"11500108","11500",공항동,57
11000UQ181PS201912151846,UQ5900,,,UQ5900,11000AGZ200905290692,11000NTC200812302588,마곡지구,792299.01985380,9835.65580389,"11000",,2019/12/15,792299.01985299995,9835.65580389000,"11500108","11500",공항동,57
11000UQ181PS202401190001,UQ1100,,,UQ1100,11000AGZ202209080002,11500NTC202309150001,마곡 도시개발사업,3667993.24650198,11968.26289898,"11000",,2024/01/19,3667993.24989000009,11968.26291620000,"11500108","11500",공항동,57
11500UQ181PS202405070001,UQ1200,UQ1220,UQ1221,UQ1221,11500AGZ202404030001,11500NTC202404030006,방화2재정비촉진구역,35065.51729728,910.06597885,"11500",,2024/05/07,35065.51737600001,910.06598977100,"11500109","11500",방화동,56
11000UQ181PS201912150201,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ201512149196,11000NTC201509247601,개화산역세권 장기전세주택 도시환경,9723.69130193,392.73514633,"11000",,2019/12/15,9723.69130200000,392.73514633600,"11500109","11500",방화동,56
11000UQ181PS201912150012,UQ1100,,,UQ1100,11000AGZ201310176952,11000NTC201307306899,마곡도시개발구역(1지구),1065633.70328380,7961.59214050,"11000",,2019/12/15,1065633.70328000002,7961.59214050000,"11500109","11500",방화동,56
11000UQ181PS201912151722,UQ5600,,,UQ5600,11000AGZ197807265696,11000NTC197807261254,방화단지(박순옥),16856.51654698,522.83580812,"11000",,2019/12/15,16856.51654700000,522.83580811800,"11500109","11500",방화동,56
11500UQ181PS202403290001,UQ1200,UQ1206,,UQ1206,11500AGZ202301200003,11000NTC202401260006,긴등마을 재정비촉진구역,31428.53462099,942.89555534,"11500",,2024/03/29,31428.53549330000,942.89546635900,"11500109","11500",방화동,56
11000UQ181PS201912151485,UQ1200,UQ1240,,UQ1240,11000AGZ201806200498,11000NTC201804199283,방화6구역,31700.39453437,898.36686650,"11000",,2019/12/15,31700.39453440000,898.36686649900,"11500109","11500",방화동,56
11000UQ181PS201912151846,UQ5900,,,UQ5900,11000AGZ200905290692,11000NTC200812302588,마곡지구,792299.01985380,9835.65580389,"11000",,2019/12/15,792299.01985299995,9835.65580389000,"11500109","11500",방화동,56
11500UQ181PS202209150001,UQ5100,UQ5110,,UQ5110,11500AGZ202207040001,11000NTC202208300001,방화재정비촉진지구,362027.45851801,3760.39574039,"11500",,2022/09/15,362027.49147200002,3760.39540846000,"11500109","11500",방화동,56
11500UQ181PS202405070001,UQ1200,UQ1220,UQ1221,UQ1221,11500AGZ202404030001,11500NTC202404030006,방화2재정비촉진구역,35065.51729728,910.06597885,"11500",,2024/05/07,35065.51737600001,910.06598977100,"11500109","11500",방화동,56
11000UQ181PS202310190001,UQ1200,UQ1206,,UQ1206,11000AGZ202310130001,11000NTC202310130005,방화3재정비촉진구역,91952.42432911,1676.65599954,"11000",,2023/10/19,91952.42213219999,1676.65595872000,"11500109","11500",방화동,56
11000UQ181PS201912151602,UQ6500,,,UQ6500,11000AGZ199801101068,11000NTC199801107573,방화택지개발지구,637637.70778505,5207.22978879,"11000",,2019/12/15,637637.70778499998,5207.22978879000,"11500109","11500",방화동,56
11500UQ181PS202302010002,UQ5100,UQ5150,,UQ5150,11500AGZ202301200002,11500NTC202301200001,존치관리구역,14566.26356491,1550.58076952,"11500",,2023/02/01,14566.26406600000,1550.58115418000,"11500109","11500",방화동,56
11000UQ181PS201912150201,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ201512149196,11000NTC201509247601,개화산역세권 장기전세주택 도시환경,9723.69130193,392.73514633,"11000",,2019/12/15,9723.69130200000,392.73514633600,"11500109","11500",방화동,56
11500UQ181PS202503270001,UQ1800,UQ1810,UQ1812,UQ1812,11000AGZ202503260001,11500NTC202503260003,서울빌라가로주택정비사업,1532.70162149,152.48789150,"11500",,2025/03/27,1532.70162150000,152.48789149700,"11500109","11500",방화동,56
11500UQ181PS202109130002,UQ1200,UQ1206,,UQ1206,11500AGZ202109010002,11500NTC202109010002,방화5재정비촉진구역,99513.89159580,1622.85628885,"11500",,2021/09/13,99513.89272870000,1622.85616353000,"11500109","11500",방화동,56
11500UQ181PS202406170001,UQ1800,UQ1810,UQ1812,UQ1812,11500AGZ202406130001,11500NTC202406130001,방화2동 592-1번지 일대 모아타운,66975.55114241,1271.61094257,"11500",,2024/06/17,66975.55082860000,1271.61104429000,"11500109","11500",방화동,56
11500UQ181PS202403290001,UQ1200,UQ1206,,UQ1206,11500AGZ202301200003,11000NTC202401260006,긴등마을 재정비촉진구역,31428.53462099,942.89555534,"11500",,2024/03/29,31428.53549330000,942.89546635900,"11500109","11500",방화동,56
11000UQ181PS201912151485,UQ1200,UQ1240,,UQ1240,11000AGZ201806200498,11000NTC201804199283,방화6구역,31700.39453437,898.36686650,"11000",,2019/12/15,31700.39453440000,898.36686649900,"11500109","11500",방화동,56
11000UQ181PS201912151846,UQ5900,,,UQ5900,11000AGZ200905290692,11000NTC200812302588,마곡지구,792299.01985380,9835.65580389,"11000",,2019/12/15,792299.01985299995,9835.65580389000,"11500109","11500",방화동,56
11000UQ181PS202401190001,UQ1100,,,UQ1100,11000AGZ202209080002,11500NTC202309150001,마곡 도시개발사업,3667993.24650198,11968.26289898,"11000",,2024/01/19,3667993.24989000009,11968.26291620000,"11500109","11500",방화동,56
11000UQ181PS202310190001,UQ1200,UQ1206,,UQ1206,11000AGZ202310130001,11000NTC202310130005,방화3재정비촉진구역,91952.42432911,1676.65599954,"11000",,2023/10/19,91952.42213219999,1676.65595872000,"11500109","11500",방화동,56
11000UQ181PS201912151617,UQ6500,,,UQ6500,11000AGZ199604030872,11000NTC199604035917,방화2택지개발지구,88691.77669151,1197.01655151,"11000",,2019/12/15,88691.77669150000,1197.01655151000,"11500109","11500",방화동,56
11000UQ181PS201912151772,UQ5600,,,UQ5600,11000AGZ197904045871,11000NTC197904043150,취락구조개선(상사마을),50636.72438200,1195.54906975,"11000",,2019/12/15,50636.72438200000,1195.54906975000,"11500110","11500",개화동,2
11000UQ181PS201912151602,UQ6500,,,UQ6500,11000AGZ199801101068,11000NTC199801107573,방화택지개발지구,637637.70778505,5207.22978879,"11000",,2019/12/15,637637.70778499998,5207.22978879000,"11500110","11500",개화동,2
11000UQ181PS201912151772,UQ5600,,,UQ5600,11000AGZ197904045871,11000NTC197904043150,취락구조개선(상사마을),50636.72438200,1195.54906975,"11000",,2019/12/15,50636.72438200000,1195.54906975000,"11500110","11500",개화동,2
11000UQ181PS201912150012,UQ1100,,,UQ1100,11000AGZ201310176952,11000NTC201307306899,마곡도시개발구역(1지구),1065633.70328380,7961.59214050,"11000",,2019/12/15,1065633.70328000002,7961.59214050000,"11500107","11500",외발산동,12
11000UQ181PS201912151846,UQ5900,,,UQ5900,11000AGZ200905290692,11000NTC200812302588,마곡지구,792299.01985380,9835.65580389,"11000",,2019/12/15,792299.01985299995,9835.65580389000,"11500107","11500",외발산동,12
11000UQ181PS201912151689,UQ5600,,,UQ5600,11000AGZ198909065894,11000NTC198909060940,취락구조개선(신광명마을),30942.35942950,971.40114966,"11000",,2019/12/15,30942.35942950000,971.40114965300,"11500107","11500",외발산동,12
11000UQ181PS201912151689,UQ5600,,,UQ5600,11000AGZ198909065894,11000NTC198909060940,취락구조개선(신광명마을),30942.35942950,971.40114966,"11000",,2019/12/15,30942.35942950000,971.40114965300,"11500107","11500",외발산동,12
11000UQ181PS201912151628,UQ6500,,,UQ6500,11000AGZ200912077017,11000NTC200912034179,택지개발지구,601922.55238847,5070.39761602,"11000",,2019/12/15,601922.55238799995,5070.39761602000,"11500107","11500",외발산동,12
11000UQ181PS201912151846,UQ5900,,,UQ5900,11000AGZ200905290692,11000NTC200812302588,마곡지구,792299.01985380,9835.65580389,"11000",,2019/12/15,792299.01985299995,9835.65580389000,"11500107","11500",외발산동,12
11000UQ181PS201912151811,UQ1900,,,UQ1900,11000AGZ198612304918,11000NTC198612301000,경인토지구획정리사업,7137766.67513618,21572.46754148,"11000",,2019/12/15,7137766.67513999995,21572.46754150000,"11500107","11500",외발산동,12
11500UQ181PS202112230001,UQ6300,,,UQ6300,11500AGZ202112150001,11000NTC202112200001,강서구 내발산동 역세권청년주택,5367.14772499,312.84347104,"11500",①,2021/12/23,5367.14772500000,312.84347103900,"11500106","11500",내발산동,5
11000UQ181PS201912150012,UQ1100,,,UQ1100,11000AGZ201310176952,11000NTC201307306899,마곡도시개발구역(1지구),1065633.70328380,7961.59214050,"11000",,2019/12/15,1065633.70328000002,7961.59214050000,"11500106","11500",내발산동,5
11000UQ181PS201912151846,UQ5900,,,UQ5900,11000AGZ200905290692,11000NTC200812302588,마곡지구,792299.01985380,9835.65580389,"11000",,2019/12/15,792299.01985299995,9835.65580389000,"11500106","11500",내발산동,5
11000UQ181PS201912151689,UQ5600,,,UQ5600,11000AGZ198909065894,11000NTC198909060940,취락구조개선(신광명마을),30942.35942950,971.40114966,"11000",,2019/12/15,30942.35942950000,971.40114965300,"11500106","11500",내발산동,5
11000UQ181PS201912151689,UQ5600,,,UQ5600,11000AGZ198909065894,11000NTC198909060940,취락구조개선(신광명마을),30942.35942950,971.40114966,"11000",,2019/12/15,30942.35942950000,971.40114965300,"11500106","11500",내발산동,5
11000UQ181PS201912151628,UQ6500,,,UQ6500,11000AGZ200912077017,11000NTC200912034179,택지개발지구,601922.55238847,5070.39761602,"11000",,2019/12/15,601922.55238799995,5070.39761602000,"11500106","11500",내발산동,5
11000UQ181PS201912150011,UQ1100,,,UQ1100,11000AGZ201310176953,11000NTC201307306899,마곡도시개발구역(2지구),1902529.84800464,9138.65716618,"11000",,2019/12/15,1902529.84800000000,9138.65716618000,"11500106","11500",내발산동,5
11000UQ181PS201912151846,UQ5900,,,UQ5900,11000AGZ200905290692,11000NTC200812302588,마곡지구,792299.01985380,9835.65580389,"11000",,2019/12/15,792299.01985299995,9835.65580389000,"11500106","11500",내발산동,5
11000UQ181PS201912151809,UQ1900,,,UQ1900,11000AGZ199006304950,11000NTC199006307124,김포토지구획정리사업,4696933.14871251,23010.86733939,"11000",,2019/12/15,4696933.14871000033,23010.86733940000,"11500106","11500",내발산동,5
11000UQ181PS202401190001,UQ1100,,,UQ1100,11000AGZ202209080002,11500NTC202309150001,마곡 도시개발사업,3667993.24650198,11968.26289898,"11000",,2024/01/19,3667993.24989000009,11968.26291620000,"11500106","11500",내발산동,5
11000UQ181PS201912150596,UQ1200,UQ1240,,UQ1240,11000AGZ201612080318,11000NTC201608107841,염창1주택재건축정비구역,21605.88984594,635.63402652,"11000",,2019/12/15,21605.88984590000,635.63402651400,"11500101","11500",염창동,9
11500UQ181PS202207140001,UQ6300,,,UQ6300,11500AGZ202203160001,11000NTC202207110001,염창동 275번지 일원 역세권청년주택  공급촉,1319.17743196,200.41712147,"11500",,2022/07/14,1319.17743200000,200.41712147300,"11500101","11500",염창동,9
11000UQ181PS201912151620,UQ6500,,,UQ6500,11000AGZ199606250732,11000NTC199606256139,가양택지개발지구,988715.42889201,7719.14738400,"11000",,2019/12/15,988715.42889200000,7719.14738401000,"11500101","11500",염창동,9
11000UQ181PS201912150596,UQ1200,UQ1240,,UQ1240,11000AGZ201612080318,11000NTC201608107841,염창1주택재건축정비구역,21605.88984594,635.63402652,"11000",,2019/12/15,21605.88984590000,635.63402651400,"11500101","11500",염창동,9
11500UQ181PS202207140001,UQ6300,,,UQ6300,11500AGZ202203160001,11000NTC202207110001,염창동 275번지 일원 역세권청년주택  공급촉,1319.17743196,200.41712147,"11500",,2022/07/14,1319.17743200000,200.41712147300,"11500101","11500",염창동,9
11000UQ181PS201912151620,UQ6500,,,UQ6500,11000AGZ199606250732,11000NTC199606256139,가양택지개발지구,988715.42889201,7719.14738400,"11000",,2019/12/15,988715.42889200000,7719.14738401000,"11500101","11500",염창동,9
11000UQ181PS201912151809,UQ1900,,,UQ1900,11000AGZ199006304950,11000NTC199006307124,김포토지구획정리사업,4696933.14871251,23010.86733939,"11000",,2019/12/15,4696933.14871000033,23010.86733940000,"11500101","11500",염창동,9
11000UQ181PS201912151577,UQ1200,UQ1240,,UQ1240,11000AGZ201903190942,11000NTC201902270067,염창1주택재건축정비구역,21605.88984594,635.63402652,"11000",,2019/12/15,21605.88984590000,635.63402651400,"11500101","11500",염창동,9
11000UQ181PS201912151780,UQ5600,,,UQ5600,11000AGZ197002212797,11000NTC197002210477,화곡단지(윤인술),20313.68214207,627.16677471,"11000",,2019/12/15,20313.68214200000,627.16677471200,"11500103","11500",화곡동,13
11000UQ181PS202312190001,UQ1200,UQ1240,,UQ1240,11000AGZ201711167102,11500NTC202309050003,화곡1주택재건축정비구역,31236.42214422,977.26243510,"11000",,2023/12/19,31236.42214430000,977.26243509900,"11500103","11500",화곡동,13
11500UQ181PS202507110001,UQ1800,UQ1810,UQ1812,UQ1812,11500AGZ202405070001,11500NTC202405070001,화곡6동 957-1 일대 소규모주택정비 관리지역,94080.02717701,1350.55713002,"11500",,2025/07/11,94080.02717700000,1350.55713002000,"11500103","11500",화곡동,13
11000UQ181PS201912151780,UQ5600,,,UQ5600,11000AGZ197002212797,11000NTC197002210477,화곡단지(윤인술),20313.68214207,627.16677471,"11000",,2019/12/15,20313.68214200000,627.16677471200,"11500103","11500",화곡동,13
11000UQ181PS201912151781,UQ5600,,,UQ5600,11000AGZ196801055967,11000NTC196801050333,화곡단지(전태기),68025.59494469,1052.66794291,"11000",,2019/12/15,68025.59494450000,1052.66794291000,"11500103","11500",화곡동,13
11000UQ181PS202312190001,UQ1200,UQ1240,,UQ1240,11000AGZ201711167102,11500NTC202309050003,화곡1주택재건축정비구역,31236.42214422,977.26243510,"11000",,2023/12/19,31236.42214430000,977.26243509900,"11500103","11500",화곡동,13
11500UQ181PS202405230001,UQ1800,UQ1810,UQ1812,UQ1812,11500AGZ202405130001,11500NTC202405130001,화곡동 1130-7번지 일대 가로주택정비사업,9049.38690439,403.32626207,"11500",,2024/05/23,9049.38708864000,403.32626210400,"11500103","11500",화곡동,13
11500UQ181PS202109100001,UQ6300,,,UQ6300,11500AGZ202108310001,11500NTC202108310002,강서구 화곡동 1013-3번지 일원 역세권 청년주,5782.25573618,355.04206762,"11500",,2021/09/10,5782.25620805000,355.04222022900,"11500103","11500",화곡동,13
11500UQ181PS202507110001,UQ1800,UQ1810,UQ1812,UQ1812,11500AGZ202405070001,11500NTC202405070001,화곡6동 957-1 일대 소규모주택정비 관리지역,94080.02717701,1350.55713002,"11500",,2025/07/11,94080.02717700000,1350.55713002000,"11500103","11500",화곡동,13
11000UQ181PS201912151606,UQ6500,,,UQ6500,11000AGZ199908041194,11000NTC199908048907,화곡택지개발지구,28828.97242402,916.82590205,"11000",,2019/12/15,28828.97242400000,916.82590204400,"11500103","11500",화곡동,13
11000UQ181PS201912151606,UQ6500,,,UQ6500,11000AGZ199908041194,11000NTC199908048907,화곡택지개발지구,28828.97242402,916.82590205,"11000",,2019/12/15,28828.97242400000,916.82590204400,"11500103","11500",화곡동,13
11000UQ181PS201912151842,UQ1900,,,UQ1900,11000AGZ196611245213,11000NTC196611240265,화곡토지구획정리사업,1049492.18233473,5999.14187370,"11000",,2019/12/15,1049492.18232999998,5999.14187370000,"11500103","11500",화곡동,13
11500UQ181PS202405230001,UQ1800,UQ1810,UQ1812,UQ1812,11500AGZ202405130001,11500NTC202405130001,화곡동 1130-7번지 일대 가로주택정비사업,9049.38690439,403.32626207,"11500",,2024/05/23,9049.38708864000,403.32626210400,"11500103","11500",화곡동,13
11500UQ181PS202109100001,UQ6300,,,UQ6300,11500AGZ202108310001,11500NTC202108310002,강서구 화곡동 1013-3번지 일원 역세권 청년주,5782.25573618,355.04206762,"11500",,2021/09/10,5782.25620805000,355.04222022900,"11500103","11500",화곡동,13
11000UQ181PS201912151809,UQ1900,,,UQ1900,11000AGZ199006304950,11000NTC199006307124,김포토지구획정리사업,4696933.14871251,23010.86733939,"11000",,2019/12/15,4696933.14871000033,23010.86733940000,"11500103","11500",화곡동,13
11000UQ181PS201912151811,UQ1900,,,UQ1900,11000AGZ198612304918,11000NTC198612301000,경인토지구획정리사업,7137766.67513618,21572.46754148,"11000",,2019/12/15,7137766.67513999995,21572.46754150000,"11500103","11500",화곡동,13
11000UQ181PS201912151739,UQ5600,,,UQ5600,11000AGZ197904025966,11000NTC197904023145,화곡단지(신성건설),17483.04781099,556.75934300,"11000",,2019/12/15,17483.04781100000,556.75934299300,"11500103","11500",화곡동,13
11000UQ181PS201912151624,UQ6500,,,UQ6500,11000AGZ199512050678,11000NTC199512055638,등촌택지개발지구,751495.63129593,4851.83968082,"11000",,2019/12/15,751495.63129599998,4851.83968082000,"11500105","11500",마곡동,65
11000UQ181PS201912150012,UQ1100,,,UQ1100,11000AGZ201310176952,11000NTC201307306899,마곡도시개발구역(1지구),1065633.70328380,7961.59214050,"11000",,2019/12/15,1065633.70328000002,7961.59214050000,"11500105","11500",마곡동,65
11000UQ181PS201912151624,UQ6500,,,UQ6500,11000AGZ199512050678,11000NTC199512055638,등촌택지개발지구,751495.63129593,4851.83968082,"11000",,2019/12/15,751495.63129599998,4851.83968082000,"11500105","11500",마곡동,65
11500UQ181PS202403290001,UQ1200,UQ1206,,UQ1206,11500AGZ202301200003,11000NTC202401260006,긴등마을 재정비촉진구역,31428.53462099,942.89555534,"11500",,2024/03/29,31428.53549330000,942.89546635900,"11500105","11500",마곡동,65
11000UQ181PS201912151846,UQ5900,,,UQ5900,11000AGZ200905290692,11000NTC200812302588,마곡지구,792299.01985380,9835.65580389,"11000",,2019/12/15,792299.01985299995,9835.65580389000,"11500105","11500",마곡동,65
11500UQ181PS202209150001,UQ5100,UQ5110,,UQ5110,11500AGZ202207040001,11000NTC202208300001,방화재정비촉진지구,362027.45851801,3760.39574039,"11500",,2022/09/15,362027.49147200002,3760.39540846000,"11500105","11500",마곡동,65
11000UQ181PS201912151602,UQ6500,,,UQ6500,11000AGZ199801101068,11000NTC199801107573,방화택지개발지구,637637.70778505,5207.22978879,"11000",,2019/12/15,637637.70778499998,5207.22978879000,"11500105","11500",마곡동,65
11500UQ181PS202302010002,UQ5100,UQ5150,,UQ5150,11500AGZ202301200002,11500NTC202301200001,존치관리구역,14566.26356491,1550.58076952,"11500",,2023/02/01,14566.26406600000,1550.58115418000,"11500105","11500",마곡동,65
11000UQ181PS201912151219,UQ1200,UQ1240,,UQ1240,11000AGZ200605239707,11000NTC200604269982,건우3차아파트주택재건축사업,20056.78662420,650.83026195,"11000",,2019/12/15,20056.78662420000,650.83026194600,"11500105","11500",마곡동,65
11000UQ181PS201912151628,UQ6500,,,UQ6500,11000AGZ200912077017,11000NTC200912034179,택지개발지구,601922.55238847,5070.39761602,"11000",,2019/12/15,601922.55238799995,5070.39761602000,"11500105","11500",마곡동,65
11500UQ181PS202403290001,UQ1200,UQ1206,,UQ1206,11500AGZ202301200003,11000NTC202401260006,긴등마을 재정비촉진구역,31428.53462099,942.89555534,"11500",,2024/03/29,31428.53549330000,942.89546635900,"11500105","11500",마곡동,65
